Gene	Probe_ID	HMLE__pWZL__rep1	HMLE__pWZL__rep2	HMLE__pWZL__rep3	HMLE__TGFb__rep1	HMLE__TGFb__rep2	HMLE__TGFb__rep3	HMLE__Twist__rep1	HMLE__Twist__rep2	HMLE__Twist__rep3	HMLE__Gsc__rep1	HMLE__Gsc__rep2	HMLE__Gsc__rep3	HMLE__Snail__rep1	HMLE__Snail__rep2	HMLE__Snail__rep3	HMLE__shGFP__rep1	HMLE__shGFP_rep2	HMLE__shGFP_rep3	HMLE__shEcad__rep1	HMLE__shEcad__rep2	HMLE__shEcad__rep3
CAMK1G	215161_at	4.78340718017775	4.80490499506657	5.02795338649954	4.88941067149017	5.02328591386509	5.16105250792803	4.84720578322174	4.88299171688724	4.8665622441462	4.93726357730524	4.98355713753455	5.19399305121388	5.02543201393868	4.93512032848841	5.10666342064876	4.9537642809372	5.13052470347292	4.78707128687175	5.15676992429331	5.09175631475359	4.96278244070319
CAMK2A	207613_s_at,213108_at	5.07067606033268	4.9908687910537	4.95602059645585	4.98590651663639	5.11265763242015	5.14165167100102	4.97299925483018	5.04102774148306	5.00924387814577	5.09719917327198	5.02271359659559	5.08488676375129	4.90543156906648	5.12431991799515	5.11112277757356	5.14285674764512	5.19812266486257	5.01681740906034	5.18947165813642	5.11713435302378	5.03482447053915
CAMK2B	209956_s_at,210404_x_at,211483_x_at,213276_at	7.82439410881013	7.76864339126933	7.89133591830005	6.3511074206203	6.44710281465783	6.16822119349998	5.44117527313094	5.29919359703848	5.33238994936847	5.75080004602775	5.73220185438138	5.53585346650637	5.49202268832256	5.32551923865532	5.30604230104688	7.19588530877723	7.13592788247879	7.25000815711801	5.25971577922297	5.22874621805528	5.2108313769401
CAMK2G	212669_at,212757_s_at,214322_at	6.16104627996396	6.03046132387831	6.14033188146313	6.23144550389265	6.23614454645731	6.24196253246211	6.65073943675214	6.53798607070469	6.67885553900252	6.338057252196	6.31068424880946	6.14236397412668	5.95757022499727	6.33407502950269	5.99109528160898	6.01125822557491	6.09527427809361	6.14581520882535	6.60537437924761	6.52288144403668	6.53667025384314
CAMK4	210349_at	5.6667455367657	5.78030744307506	5.78032166654474	6.14117597910595	5.82454783300918	5.81400704931024	5.73206076250432	5.61576743852957	5.76690144247052	6.64961181309254	6.29069687316884	6.40707263357779	6.0147673799964	5.92673665209995	5.74284987388648	5.40819890840388	5.43745438718592	5.6643637542293	5.85164338205676	6.08389959229496	5.82594741923559
CAMKK2	207359_at,210787_s_at,212252_at,213812_s_at	6.64959347391852	6.75049237774149	6.71830154874138	6.53543871528796	6.5229018893414	6.45132011343108	6.55654059717764	6.55785856199979	6.55533219126457	6.48477913845033	6.48413521264091	6.36411553453202	6.44599315802922	6.58511143183051	6.40933597180468	6.53012633542987	6.62270985653659	6.60220479191735	6.62471245669322	6.51541679963319	6.59444452332017
CAMP	210244_at	5.9642790210331	5.67655642897537	5.80945281123306	5.6781866348186	5.63196232648932	5.68668211688372	5.66261332471328	5.76757743640824	5.53183427497146	5.47028726344193	5.34667141949268	5.53393890834535	5.75327070356032	5.69091798246866	5.53567959564751	6.17638886319677	6.22455041772502	6.61791410037921	5.2119400216075	5.1839970373267	5.39692062609777
CAMSAP1	212710_at,212711_at,212712_at	8.22713149181724	8.23950654115852	8.51905409762313	8.11548931807252	8.25383486546091	7.97879931830873	7.95387497241888	7.94684594268159	7.82813941325166	8.15809234884664	8.22046720889261	7.90340396176118	8.24130685942943	8.24440065031306	8.25390678551377	8.36259868204317	8.35593475058746	8.41437983827045	8.36716850081489	8.31784546238609	8.24285094861989
CAMSAP2	212763_at,212765_at	9.48025632633118	9.44914838011249	9.56036053988548	9.22189525784687	9.0304789777609	9.13300357317281	8.81180708341057	8.54298182038759	8.84009832057419	9.00305636924892	8.75352031217167	8.80547322212445	8.920874577611	8.97373109097072	8.95646939590292	9.51953124745521	9.59574670265147	9.51013541588055	8.74403954151584	8.73811336089197	8.80399021289416
CAMTA1	213268_at	4.73312085407068	4.72132134554394	4.81194242347383	4.73067932003394	4.7427655257948	4.80072760467273	4.5989889526922	4.72182528626356	4.59353090919093	4.64447740975791	4.64058969841661	4.82020629573738	4.81515904264902	4.55999483388766	4.7553083577374	4.87581489420046	4.64310064070072	4.78320592947518	4.65972516850708	4.74438934093908	4.67963141099725
CAMTA2	212948_at	5.99359534237318	6.25479495954751	6.18471342119862	6.29748862699184	6.09420888222116	6.29976260869353	6.0088658352807	5.95974569501833	6.11028384805226	6.08415928898706	6.23959050817652	6.11767665276153	6.12113943859014	5.84615268037721	5.98691959513797	6.26289843049047	6.38775515062973	6.36083944671841	6.14100372789002	6.07778998027305	6.22868492261169
CAND1	207483_s_at,208838_at,208839_s_at	10.4095757483266	10.4918831952248	10.3985269021141	10.2723086634295	10.3187182233282	10.2420286411009	10.4354758340198	10.2568940045401	10.2865354278471	10.4010718232124	10.3361318590855	10.277930351459	10.5315863665135	10.531150124001	10.6317572138783	10.5600970314809	10.5291420477428	10.5538418357789	10.6552823080858	10.6881807098257	10.5483354911111
CAND2	213547_at	5.32671467965166	5.1184434875518	5.07344627922645	5.44033742849521	5.32057608552165	5.2403967903569	5.62859925882344	5.77442919074867	5.67247627754235	5.90491671413364	5.98542457297193	5.51652699728578	5.58403281318274	5.58942379356657	5.88430040381346	4.97120681975175	5.53217913235397	4.96494979399166	5.36590325668408	5.82788591585731	5.63231096808646
CANX	200068_s_at,208852_s_at,208853_s_at	12.0041961659821	12.2637178984906	11.9375764351475	12.1088153391482	12.1342997538404	12.0800582665729	12.1155434498423	12.1391233151937	11.9635102406395	12.1690538977834	12.2045411369294	12.1685609750754	12.1312312480911	12.1005041359814	12.1212503928479	12.5046426585324	12.5428708582533	12.4587563065574	12.4970030972723	12.4684955829841	12.388209740476
CAP1	200625_s_at,213798_s_at	12.6901014270674	12.5698726230105	12.6485434025522	12.7857381734731	12.7474128014239	12.7505905017898	12.7539532663032	12.7522188510437	12.8265679025734	12.395602277232	12.4253092238939	12.4220564757938	12.6441085220135	12.6903032910993	12.6722519693808	13.1153948587044	13.1333274800502	13.1427085993101	12.7192892163339	12.7777226896655	12.7506081816775
CAP2	212551_at,212554_at	8.2549940920598	8.07485675457694	7.9611587059064	9.20939391163257	9.2240710475651	9.23030574432028	7.45461273805836	7.50660807198854	7.54738044687429	7.26379824861816	7.3427007301736	7.33058581589966	6.37807077870955	6.14715735684058	6.30985476282793	8.26130029027706	8.44024108234583	8.27349146170931	8.82205606811176	8.89701075617848	8.76454431154057
CAPG	201850_at	9.72847634102757	9.79978010764425	9.88291542984068	10.2635152346119	10.2206545755319	10.1482589895625	10.3442584117844	10.3351612963902	10.3553936123516	9.14838213709183	9.02000839148773	9.18576460133383	10.3305764548931	10.2681986880941	10.1742552363974	9.88825716475868	9.9117223906914	9.80223706027562	9.5375727264203	9.48056864609555	9.78033251432344
CAPN1	200752_s_at	8.03882463998566	7.99185517329153	8.50451956666182	7.7177195984106	7.49594144053318	7.77820762870907	7.83284962699695	7.90273287899491	7.97392007884549	8.03824983943836	7.59237756127002	7.66511942988248	7.53645956010707	7.57243440282029	7.52227094746948	8.74815199121631	8.96005453762207	8.99878680116255	7.44022698846439	7.50347687600483	7.48680031603564
CAPN11	207962_at	5.09978965634996	4.89312525582921	4.72252581365152	4.93669722607314	4.79831424145125	4.91703084004552	4.96393939762459	4.84229202542131	4.91976717185169	4.94744383653663	4.93626408251075	5.22933998244538	4.9681340580583	5.03764974595941	5.02377593774055	4.88228023783286	4.92849838980334	4.91392144524961	4.86444763785123	4.92289080936258	4.81005314661723
CAPN15	204275_at	5.9949760429968	5.72660142530296	6.19268420000467	5.91657993770479	5.80385205380746	5.73779877303062	5.3445425274939	5.10474689346869	5.37994018642952	5.52782055771557	5.7296577856406	5.42132311949468	5.23915919649531	5.23755027711567	5.3494205457551	5.71830299645114	5.89965472245165	6.36191223405975	5.54884991704207	5.59902596780492	5.36655954900961
CAPN2	208683_at,214888_at	9.37971404574203	9.53358074354962	9.59477942883675	9.3162095416962	9.35450983070404	9.50191822500033	9.27435658597615	9.37136654734851	9.44359120856771	9.68495635309826	9.63240601314515	9.51562097718578	9.19772105117532	9.3155866004065	9.36320044746	9.9647655069317	9.89460544697768	9.87180063317574	9.31711347123721	9.41246427717219	9.58514043445108
CAPN3	210944_s_at,211890_x_at,214475_x_at	4.90548015111502	4.94023241131991	4.93586881862087	4.84501708604839	4.90085899193171	4.97210238560018	4.89383369637616	4.90025612609789	4.89154569161348	5.03738279456648	5.11448678049731	4.99651125088882	4.87814695310455	4.83897785086929	4.88109018811041	4.90055486360067	5.03601294316741	4.93720043054369	4.88665125019549	5.04814078757225	4.7971228106778
CAPN5	205166_at	5.03104509115176	5.11215903524338	5.09751774316617	5.36317244375318	5.47244686950374	5.22502385833802	5.40851165893824	5.21858746871075	5.36238534448392	5.40811454417351	5.40662756638079	5.38218627619075	5.5802262094566	5.61966029333557	5.59168598300216	5.27566125785064	5.24925189358353	5.22249395567093	5.23225108412613	5.05492899874615	5.43558432850243
CAPN6	202965_s_at,202966_at	4.80876710163202	4.78069023663868	4.77332244317807	4.77224940847514	4.73976329332198	4.78103067519105	4.93269019001806	4.87704152919735	4.79924450708076	4.74668197468329	4.80554547923819	4.70231276826348	4.76178430411029	4.79468128335695	4.75962005136216	4.78694484615538	4.73337519357242	4.73641519342477	4.82814185823704	4.72326777540334	4.8885439902867
CAPN7	203356_at,203357_s_at	9.21432274838155	9.3917708598083	9.3210083099039	9.38432205270609	9.5161635321576	9.32562001923939	9.36203439499358	9.41389247593079	9.42258672847666	10.3369962261434	10.3138582214257	10.1998869301294	9.70513028867674	9.51614898855182	9.67882108904642	9.22873785232414	9.43907823582599	9.12244215227187	9.85592658708964	9.7182056110206	9.73929427224025
CAPN9	208063_s_at,210641_at	4.8789984608131	4.77931340885065	4.79608627703871	4.92620994492389	4.72973941365767	4.85685955904193	4.86473108695211	4.89181306386298	4.75235176057542	4.80776901476723	4.87441345520737	4.83340386574269	4.80972669193253	4.77408411608212	4.78857612125366	4.9264663756856	4.79629450084696	4.84752157034087	4.64863892925225	4.88449266695349	4.91046798670221
CAPNS1	200001_at	10.900908243368	10.8585842186789	10.8401728732905	11.2729906247048	11.276052628247	11.187816694656	11.5744329847615	11.4606010165547	11.5256239091684	11.7180630623558	11.7657846947479	11.8177111039176	11.7048412764354	11.640923980223	11.6380329466622	10.8318075125179	10.6792293936256	10.6696922023767	11.3666632794966	11.3934220558736	11.4397653156891
CAPRIN1	200722_s_at,200723_s_at	12.0267874915025	12.1755975545433	11.9219440606021	12.0485830569102	12.1632031784777	11.9575969384406	12.1207924015235	12.0055142921556	11.9795441547317	12.0544789045508	12.0052663214774	11.8587413200638	12.1383608365142	12.1355958567653	12.163540452316	12.228812997195	12.1119147398669	11.6191039467975	12.1815892861629	12.1282053457991	12.1132719618128
CAPZA1	208374_s_at	12.445011936672	12.4934406940923	12.5327686448253	12.5550379750313	12.5581671253708	12.7368373166017	12.1561958331668	12.3494339614389	12.1955639026906	12.630051246427	12.5197780474172	12.5893920127334	12.3441490562822	12.3717489274501	12.5074714623614	12.4680780722318	12.3572302812925	12.5546369516618	12.3855536047101	12.3537926873194	12.2990595468368
CAPZA2	201237_at,201238_s_at	10.7975331139543	10.9051360681577	10.7346650001904	11.045766113858	11.0153416929498	11.0244080522818	10.8789999711671	10.7308619388645	10.7419739743763	10.8149811499843	10.973160414792	11.0254819307756	10.7471299420783	10.7203722337548	10.8156988344648	10.5545505322726	10.4913913351059	10.5726692868261	10.846192912554	10.7026778433517	10.8400884235664
CAPZB	201949_x_at,201950_x_at,215097_at	8.76413994324166	8.56253925629228	8.72289762104973	8.93770603245235	8.89127973977374	8.782476413584	9.04781359635981	8.98991750179899	9.07110095608785	8.70711575856505	8.66990089294346	8.67030146529728	9.10331728974567	8.92857527371823	9.04768727208851	8.53311151364245	8.46917820832812	8.45654699921742	8.97273947440876	8.94070426278949	8.97659837270519
CARD10	210025_s_at,210026_s_at,214207_s_at	6.95663792112699	6.96495098511372	7.05527279346691	6.73750991532221	6.72083831317412	6.80604354830579	6.56047352360637	6.70020463976185	6.672784980669	6.47688262456114	6.47767381721587	6.62850884281612	6.53169645137045	6.52087373277582	6.50949283944655	7.11508780817157	7.07556590805416	7.20805945430605	6.56725368493584	6.71772043950378	6.56326889519836
CARD8	204950_at	5.52822032904572	5.71733311346369	5.73098018207831	5.77693027139583	5.63312365654884	5.52947999709346	5.99976794818684	5.84099219002897	5.8491450574814	6.38863214772251	6.14286571640531	6.16789683702576	6.09025727273936	5.98833954988447	6.14110851474526	5.71737908101067	5.58538528006062	5.82314560493673	6.29871565403891	6.44769804374051	6.3508063023744
CARM1	212512_s_at	7.83439254943664	7.923578338619	8.05980287674037	8.07234227276097	8.01962213151209	8.27205321455911	8.13209211565019	8.24697570229279	8.28789574574648	7.44686845535295	7.3220239813284	7.74876655101792	7.92773679580655	7.88070141453003	7.87318948359461	7.75151430512177	7.86058114808964	8.33619203050442	7.81912146312475	7.82459503564576	7.8182244201663
CARS	202402_s_at,212971_at	10.7651804351088	10.7678291142765	10.8637792703798	10.9087148669848	10.8613513047201	11.0194193626791	10.8165812164218	10.7199702553288	10.7525518831422	10.2801173299915	10.0808020548389	10.1013618521977	10.6742928203324	10.7254308009213	10.7445285143527	10.597484273112	10.7006310907325	10.7017824039854	10.9923339884406	10.8681083313751	11.0250362973848
CARTPT	206339_at	5.39531221608916	5.21242560922869	5.07985891184456	5.14067726609008	5.23680053241187	5.31114339373148	5.11653662089345	5.27387875683626	5.28554898231231	5.05627217132495	5.2276553901762	5.20028750445473	5.27848244551848	5.27882640279641	5.12281427156839	5.16900690446203	5.41498589991713	5.39177164454576	5.13834686608428	5.12426004050554	5.43053972996375
CASC3	207842_s_at	8.93805166932605	9.0907534701925	9.59475145289908	9.29455282047754	9.39147539288321	9.71973906700438	9.34797408575426	9.31749528664089	9.42223611620116	9.74148163153541	9.51523790128787	9.47055862269105	9.32568020666535	9.37194800607913	9.2621684437317	8.93960840464699	8.97231199045514	8.94763962932431	9.48383030529136	9.32931384924837	9.53416772176706
CASK	207620_s_at,211208_s_at	8.04780441945095	8.18645561422032	8.45890405328083	8.23541700912195	8.32963613089643	8.23756493828983	8.21884055588357	8.16564078273635	8.15945546230475	8.08053750734495	8.05444809247727	7.86405890212893	8.45285190667819	8.5893262300057	8.45337992852558	8.40606766689135	8.55464954657003	8.53871109192535	9.01869566501269	8.95139423291855	8.89665750190461
CASP1	206011_at,209970_x_at,211366_x_at,211367_s_at,211368_s_at	9.01971531580089	8.89751437213903	8.80483197163763	7.10011383347173	7.06124022898345	6.91617523812938	7.70430293695472	7.57685747577061	7.50993561808277	8.024877783967	8.12441245108548	8.16857026644936	8.16999716456104	8.07975781559773	8.11499494068809	8.8590295800759	8.70832724654368	8.71302539095687	6.32974766044137	6.34297280391903	6.33593377151556
CASP10	205467_at,210708_x_at,210955_at,211888_x_at	5.38370807210573	5.26290632496516	5.23204012453078	5.34731796815499	5.28392115669606	5.13620190182221	5.45064566652201	5.41425794694272	5.49888382588064	5.18245585261756	5.25398303723374	5.29353630606997	5.43176032340188	5.43090128215075	5.34435930341064	5.51952151378606	5.3712187381833	5.36473438899676	5.29610351342824	5.24668770889672	5.18456090079421
CASP2	208050_s_at,209811_at,209812_x_at,211140_s_at	5.93173458416501	6.23562761041646	5.9086424255776	6.2926102833013	5.98780818712091	5.85561462423377	6.30199616565248	6.33252116219211	6.29707848415264	6.13869299278926	6.22044445866247	6.39373598546766	6.55672494091757	6.39777702098332	6.27602064858672	5.99558548058619	6.00901745482315	5.75551740943863	6.34115992686148	6.38178775283995	6.23362959642388
CASP3	202763_at	9.29610801536132	9.45561413600669	9.19895662322293	9.37559664290522	9.63929863796602	9.53758810580624	9.48505967273405	9.44322425823185	9.56782587705265	10.0838812048618	9.80693542969551	9.68059807139458	9.46386759413941	9.53386246696607	9.70105523681263	9.11898316559151	9.08273689326703	9.14048825478864	9.57397500023404	9.49511575822921	9.5947423436309
CASP4	208340_at,209310_s_at,213596_at	6.56805897785639	6.67905913993132	6.50455468749183	6.33019715737883	6.22840504699208	6.23991719801085	6.3772021210255	6.34684316404473	6.25239627245094	6.42444940604593	6.3651250255825	6.23192405789421	6.23760103852954	6.25881772102492	6.21812862311838	6.59418569625559	6.49564508288297	6.46415810565664	6.07337596720885	6.19420988756716	6.10403199567763
CASP5	207500_at	4.8178648007153	4.56433813169774	4.66025506035269	4.64694917475191	4.63655028924037	4.57402213284634	4.60627555820761	4.67896421100698	4.59889888054223	4.77903247853309	4.51965415189969	4.70164700385098	4.6673493393788	4.71860330129388	4.55215884081684	4.67911984637328	4.59467619793138	4.54372588338968	4.8674955668436	4.90806693426641	4.82585674610073
CASP6	209790_s_at,211464_x_at	8.92076807087996	8.92583846065535	8.88670410345186	8.98074098734308	8.92740613675759	8.88831239108922	8.77386727172224	8.79375186333602	8.7763745414827	8.78364955213995	8.90817807268302	8.89603032182677	8.70667162896951	8.46000975281984	8.76494494294901	9.05906678358118	9.03654522682162	9.13681066509724	8.99991555335784	9.16258548048678	9.21584453422871
CASP7	207181_s_at	9.17064368303098	9.19807215838697	8.93637297403307	9.01940016049719	9.06886118489611	9.11437724357185	9.58298527884119	9.36448911359481	9.42914805910971	9.95548656588023	10.0181222767427	9.86871848256174	9.66600618664165	9.61924660978261	9.82448519718933	8.75375064981935	8.66736806913009	8.83449335138052	9.60756221203803	9.61502948158623	9.48678388772426
CASP8	207686_s_at,213373_s_at	8.12120524794037	8.42832786334776	7.89383878831569	8.44395410742089	8.57580776256156	8.26877993961388	8.64564454445662	8.66299651595465	8.2742208141747	8.49383273240535	8.64450115078663	8.30882798157374	8.541622336208	8.46927462553656	8.64941439909908	8.64628914707603	8.48340886182543	8.35898023032509	8.03240805963646	8.06648177004066	8.27804777488935
CASP9	203984_s_at,210775_x_at	6.81486202800945	6.69889029869586	7.01969371323011	7.11827029734986	6.89645589562751	6.84791657352116	7.09648004149402	7.11359010267097	7.4028738142984	7.12230864145854	7.05607549315411	7.09475807753408	6.79928579339433	6.96214254414362	6.8177251938583	6.88827019871186	6.70745399208541	6.84776484484439	6.84238137642673	7.01568377986513	7.15056712949576
CASQ2	207317_s_at	5.15041193045827	4.76241732767923	4.84325322941185	4.80128872616093	4.90179387394319	4.95688445118317	4.91948613576415	4.91718054131259	4.82542060538958	4.74082192031309	4.9802576806771	4.82505518555613	5.03548706185651	5.00055196780274	5.11581505953542	5.12707183006576	4.77492818279295	4.99680245043616	4.92632254605645	4.94607625484736	4.93279747054414
CASR	210577_at,211384_s_at	5.02927187940928	5.02628438735195	5.00281665800097	4.99429493017088	4.95608903962555	5.12863755246119	5.02383180842945	4.9204511730423	5.13462071281564	5.077765657728	5.07733779703731	5.03805890975112	4.99225911990431	5.02431448929429	4.97340538991972	5.12758921644414	5.0196007808226	4.99819799291075	5.01848717977223	5.24679281566683	5.02001527329891
CAST	207467_x_at,208908_s_at,212586_at	11.432321775538	11.5033971711851	11.6519493331529	11.1951306719606	11.2390684091444	11.1545158535211	11.2011201848357	11.197723095697	11.1331721243611	11.4600929060448	11.4193816029657	11.3883152096469	10.8510532349636	10.8143034105636	10.9066351227525	11.7046208272608	11.7114425419289	11.6673653427405	11.1139649886428	11.073754067322	11.0652102707871
CAT	201432_at,211922_s_at,215573_at	8.08615695511935	8.09265421479484	8.0304926018759	7.86130710277305	7.99405395811223	7.94591375915583	8.34515308173165	8.31200391989048	8.20607818309205	8.10843348685774	8.13306002543554	8.08757175711315	8.40726087178211	8.40233399118212	8.40578345107116	8.25204765637084	8.02691428971313	8.04563567279097	8.12237591648671	8.09067955483877	8.13180959564079
CATR1	211601_at	4.70302292999783	4.66766169787494	4.64501933683807	4.66548946748371	4.72347681535622	4.65607722964604	4.8213790024941	4.50246512942974	4.74665236449407	4.87650421788676	4.89862365391886	4.89732076160263	4.80122555512665	4.69201184233337	4.67232632330117	4.77068267058949	4.68011597364312	4.77689180350215	4.99747669812421	4.72451048723687	4.80069410439794
CAV1	203065_s_at,212097_at	13.5839467379762	13.6017790133361	13.6019468030421	13.544221325966	13.6218215177581	13.6457281961553	13.6568693675916	13.6992787431424	13.7080825474607	14.2081933233656	14.1953069988042	14.2040708125924	13.4473876204027	13.542156085871	13.5793129023888	13.7151685654159	13.712422342063	13.7670297956827	13.4379211864369	13.3408381983512	13.3535924013068
CAV2	203323_at,203324_s_at,213426_s_at	10.4747540497331	10.7096336018081	10.5912844750246	9.58061211626551	9.68698240768922	9.62073556097759	9.94259896989116	10.0144287186951	9.92842600316568	10.5729109107508	10.5206013408964	10.5269491317867	9.76694781038471	9.71605208901343	9.6833567845947	10.6828992842701	10.4962158564785	10.6973827755325	9.64184478674817	9.61725178136965	9.65314098397544
CAV3	208204_s_at	5.13369266878465	5.58257042146265	5.37052971711348	5.43729931716025	5.42302487168357	5.39519618607289	5.60855732228451	5.39066922378704	5.29508700146481	5.63091778072719	5.34141009845076	5.34875735231306	5.42013270425455	5.11998489319521	5.15183217539975	5.53626425885804	5.37884379328823	5.32886551454291	5.43720568510221	5.48264479000263	5.53916753116486
CBARP	215325_x_at	4.81267486610942	4.8830756350503	5.00242916632417	4.79086113403849	4.87791822946155	4.81306876513613	4.8462042550666	4.83907180255342	4.75455098529222	4.7445707601012	4.77884850314268	4.95042019364214	4.79569483875668	4.82959465460833	5.16060590201638	4.85479404671685	5.04151983586862	4.81153038685891	4.93042926563054	4.93065103107197	4.91792352172959
CBFA2T2	207625_s_at,209144_s_at,209145_s_at	5.63419267553849	5.82389520748046	5.95390460271028	5.6656767105546	5.73334417979859	5.82003075195352	5.52854468329865	5.73160995318184	5.59375075785102	5.81152817453902	5.66405852128542	5.75457387468963	5.81421230287574	6.01033527393102	5.69051130319958	5.94592252740733	5.90229014150874	5.72646279007348	5.78495243541133	5.58385982573408	5.78095060983885
CBFA2T3	208056_s_at	5.0491553963218	4.95495208412761	4.84759455394017	4.89262993537393	4.85159488489998	4.95781723292813	4.84332613012403	4.90645581819388	4.96137543290703	4.96545998807888	4.89912739560221	4.71781335759207	5.00333058329015	4.92345248591862	5.03599896300591	4.96879875994874	4.90306069343136	4.87430395398016	4.84171375407785	4.82697272164893	4.78364467755189
CBFB	202370_s_at,206788_s_at	10.711245499189	10.7983149292396	10.3506703388562	10.5464316962629	10.6576160176941	10.3040150954231	10.5103575751305	10.4004144786944	10.324491506252	10.3560884723787	10.5655179043168	10.5356074927041	10.6396469347287	10.489118551342	10.5584540625428	10.3918872567363	10.2648447217729	10.1747341375964	10.5116337590406	10.4494002098489	10.3936546841664
CBL	206607_at	5.85415972619822	5.85632047194967	5.66856232017313	5.80924455354779	5.73837546630681	5.65709874500508	5.87087542929083	6.02139174342746	5.97484968415187	5.4839674215282	5.69568525070772	5.57487812579734	6.22879599460842	6.22407628035042	6.16290920108417	6.17163710634125	6.01960512699408	5.45911503529998	5.93821741400041	5.84010808474892	5.98334534547875
CBLB	208348_s_at,209682_at	5.82126035028939	5.7004853233739	5.86882110755361	6.1893412312492	6.07209665016147	6.2389206386431	6.22928527698737	6.17273296923996	6.17482082412361	6.58645470063919	6.68109433736397	6.63032551167449	6.81252171547878	6.73147729396703	6.77588260186784	6.10509455199488	5.95663937810877	6.17750799105566	6.26477232762701	6.11382487223866	6.09470449053863
CBLN1	205747_at	4.97199951101166	4.9077824401859	4.8305615083626	4.89646091279442	4.82456568451781	4.82486637404019	4.92377520946164	4.85691535145717	4.91953101998268	4.8493895614824	4.920989606522	4.79973685763911	4.84730066577424	5.037181140057	4.96097875244133	4.82041807096224	4.84082769316678	4.85633290033496	5.05017352623373	4.90189016444194	4.93481479677449
CBR1	209213_at	10.5902558787786	10.5477618210491	10.5255256304681	9.65522857060385	9.73747681504636	9.63058193424843	10.393371118765	10.5219539989887	10.3282632932922	9.44789213800492	9.56579708462614	9.6941747529326	10.3470148618686	10.2668905491688	10.3289443933316	9.96124414968775	10.0992330622669	10.1859298649565	10.2707728005366	10.4820867193081	10.290654914466
CBR3	205379_at	8.02937927874353	7.89016496328016	7.94352343142331	7.74812979103073	7.38821276546159	7.45519856973952	8.79767672821318	8.44474993280289	8.73317092058486	9.39576237361216	9.33357206727204	9.54377479593521	8.2883972745757	8.16224038927853	8.22265874852779	7.64970850773741	7.77187865084296	7.77942014232	8.45507210254932	8.39227653038229	8.37162176788435
CBR4	213626_at	7.05636037131296	6.91234194214084	7.32997237438853	6.56560761342265	6.57898361099606	6.33793228555639	7.04382690630816	6.99203979568381	6.90693829753142	7.44610586245734	7.55566864084654	7.55145645601035	6.84201391045217	6.65745336818612	6.77457048889217	7.49090942551082	7.38297514208597	7.5783743588096	6.60029459734709	6.95015283908991	6.87463186031192
CBS	212816_s_at	6.19992799287012	5.82304621595968	6.48553884825201	6.11465964954398	6.36805537423014	6.40511647322882	7.27908471654744	7.17491772818713	7.64401319117557	4.98181485875011	5.27270030339942	5.10384641585617	7.38145157356735	7.30683818823299	7.07788914825919	5.88265697814844	6.14763505242744	6.17907492042532	6.68487341673449	6.55573700585545	6.44323821066283
CBX1	201518_at	11.3327814872858	11.346494254435	11.424082134403	11.2883581353471	11.3123383927965	11.194031895307	11.1951459295497	11.3194246820449	11.2140399104347	11.2844838465929	11.3452296303242	11.390738994606	11.2966699999405	11.2471565624937	11.4050090940498	10.8668786514715	10.7491876616262	10.8248562769109	11.2502042493697	11.3322954060737	11.2128888251158
CBX2	215989_at	4.86477353654785	4.968756287963	4.83414211012704	4.94421736972815	4.9313034970338	4.88822965545312	4.94415650792167	4.93708428996398	4.82574151572822	5.01447365562528	5.03406367576411	4.9322888622394	5.16918409392104	5.09721535677653	5.06102033193191	4.86093806828437	4.89567784582488	4.91978275836651	4.85315567586384	4.96541690972874	4.90029206916589
CBX4	206724_at	4.93635086901178	4.93264548531999	5.22205784191515	5.27224059548404	5.26999205528739	5.14855337391448	5.15051860020454	5.11784854357161	5.30843930424537	5.30062025063297	4.98090029497637	5.1888499845385	5.0633635666599	5.15169449628608	5.19146339607375	5.06094469959414	5.01493495065369	5.02119371719521	5.01368108396852	5.26641026936574	5.15876614855239
CBX5	209715_at,212126_at	9.62291107866377	9.65030605545175	9.85727634600115	9.76351988545974	9.59125948389944	9.77258178101228	9.72394364476693	9.64623294316201	9.77085933789904	10.0676911175291	9.84291289852007	9.64353076329873	9.92339080602897	10.0695232191487	9.96847426007607	8.8999294439102	8.89587183262064	8.93047398786353	9.52802405589265	9.51638929093201	9.45730460748541
CBX6	202047_s_at,202048_s_at	7.90927444940744	7.85214229371681	8.05941377230878	8.50508837239545	8.38327412266289	8.51165839031807	8.67546907900548	8.78670031119361	8.88189448120355	9.35876806503633	9.28722970171686	9.08507350476316	8.6225193012139	8.81713454138058	8.64264504833515	8.03939014780106	8.0011098297487	8.05852371813552	8.79063859061628	8.87913541878891	8.88604224827094
CBX7	212914_at	5.55499571411167	5.33722175109065	5.29876268945555	5.39363438404611	5.24225900149423	5.1159330780855	5.68298297074721	5.4357306967805	5.24337327302815	5.68308097908115	5.62640497625317	5.97349549459667	5.37704457090874	5.50252181743094	5.37979130104403	5.35671065757336	5.21933219567723	5.33132180997394	5.3487054656817	5.37788788940502	5.60786935216774
CBY1	203450_at	10.116539564427	9.87967088975559	9.96752888174212	9.65902311193568	9.51434398192677	9.60751349350163	9.92309623778784	9.909203151029	9.83425745699932	9.46853848907448	9.47516417223645	9.55474553059446	10.0591473930708	9.98029684710925	9.97521244910984	9.33014923789842	9.29118205108801	9.60951373902933	10.0014911040463	10.1573932688798	10.0596154335373
