Gene	Probe_ID	MCF7__biological_rep1	MCF7__biological_rep2	MCF7__biological_rep3	MCF7_silenced_Estrogen_receptor__biological_rep1	MCF7_silenced_Estrogen_receptor__biological_rep2	MCF7_silenced_Estrogen_receptor__biological_rep3
FAM81A	227756_at,241481_at,241503_at	5.52915	5.27414333333333	5.48598	5.99400666666667	5.8657	5.92866666666667
FAM81B	240065_at	4.58838	4.69242	4.59828	4.56552	4.51678	4.28244
FAM83A	238460_at,238741_at,239586_at,242944_at	5.921185	5.9233325	5.8050025	5.5414675	5.3988725	5.4809725
FAM83B	1563900_at,232202_at	8.55974	8.54032	8.432615	5.02525	5.009165	5.005325
FAM83C	1556793_a_at,1563805_a_at	4.516905	4.53105	4.491915	4.54795	4.571735	4.459235
FAM83C-AS1	233962_at	5.03942	4.872	5.09628	4.83405	5.31222	5.06366
FAM83D	225687_at	11.8945	11.8383	11.8719	11.7519	11.8561	11.834
FAM83E	220312_at	4.98234	5.0835	5.12304	4.85266	4.83426	4.8731
FAM83F	235269_at	5.06609	5.02934	5.14738	5.07222	5.08082	4.93888
FAM83G	228587_at	7.74772	7.8846	7.69227	8.07656	8.26505	8.25197
FAM83H	226129_at,241406_at	7.964405	8.002705	7.91708	4.782885	4.82469	4.879995
FAM84A	225667_s_at,228319_at,228459_at,231439_at,234331_s_at,234335_s_at	4.73372	4.65560833333333	4.70579166666667	4.51572333333333	4.61819666666667	4.51466666666667
FAM84B	225864_at,228870_at,230817_at	7.34805	7.41269	7.27466	6.5709	6.67105333333333	6.52000333333333
FAM86B3P	1562903_at,1562904_s_at,234049_at,237630_s_at	5.8082925	5.8970625	5.888825	4.998565	5.033685	5.036955
FAM86C1	220353_at	7.80542	8.08903	7.50565	7.09605	7.21885	7.42456
FAM86DP///FAM86B2///FAM86FP///FAM86B1///FAM86C1	65585_at	9.61941	9.67868	9.53112	8.66824	8.86505	8.95956
FAM87B///FAM87A	1559140_at,1559141_s_at	4.438175	4.32131	4.536435	4.613625	4.518	4.47568
FAM89B	212484_at,32209_at	9.011925	9.06024	8.896755	8.16116	8.531355	8.583545
FAM8A1	203420_at	10.1716	10.0443	10.1299	8.33203	8.20155	8.34468
FAM90A1	220535_at	4.82177	4.67122	4.63119	4.79461	4.88027	4.59357
FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1	233643_at	5.27005	5.13438	5.34667	4.8292	5.23932	5.05828
FAM91A1	226294_x_at,237045_at	8.415065	8.27855	8.438765	8.37983	8.368625	8.40068
FAM92A1	228011_at,235391_at,237910_x_at	7.34321	7.26375	7.38494666666667	8.29765	8.20295666666667	8.09983333333333
FAM95A	234016_at	4.60117	4.65493	4.85627	4.57677	4.63296	4.72823
FAM96A	224779_s_at	12.4664	12.3827	12.4359	12.5095	12.4188	12.4403
FAM96B	218074_at	11.39	11.4703	11.419	11.919	11.9404	11.926
FAM98A	212333_at,241832_at	8.07742	8.10949	8.093095	7.489395	7.7702	7.73364
FAM98B	1553625_at,1564637_a_at,225086_at	8.5095	8.47072333333333	8.48802	8.21461	8.24432	8.41808
FAM98C	227951_s_at	8.9103	9.02155	8.91423	8.31056	8.62286	8.45683
FAM99B	240441_at	5.31389	5.33464	5.33937	5.36297	5.25497	5.38365
FAM9A	1555133_at	4.09964	3.78753	3.85848	3.90053	3.84772	3.60083
FAM9B	1553461_at,1555538_s_at	4.22689	4.39517	4.33593	4.423975	4.251005	4.36555
FAM9C	244644_at	4.66184	4.56067	4.38304	4.69687	4.76335	4.77628
FAN1	203678_at,232016_at,239289_x_at	7.00360666666667	7.03651666666667	7.05111666666667	7.29076333333333	7.13123666666667	7.14797
FANCA	203805_s_at,203806_s_at,215530_at,236976_at	7.12338	7.176415	6.9536525	7.2602	7.1355875	7.29318
FANCB	1553244_at,1557217_a_at,1557218_s_at,243597_at	5.72543	5.8118175	5.84494	4.961525	5.08488	4.9895725
FANCC	1559513_a_at,205189_s_at,242654_at	5.92569333333333	5.84821	5.92623666666667	5.99619666666667	6.06222	5.98453333333333
FANCD2	1568889_at,1568891_x_at,223545_at,242560_at	7.0263275	7.04725	7.011515	6.372455	6.3167675	6.3087
FANCD2OS	231531_at	6.18247	6.1727	5.97062	5.85659	5.98801	6.14192
FANCE	220255_at	7.5307	7.55808	7.64499	9.25628	8.92904	8.95016
FANCF	218689_at,222713_s_at	8.673245	8.760965	8.70745	5.964235	5.83601	5.9497
FANCG	203564_at	9.48713	9.5239	9.47716	9.64159	9.58923	9.69392
FANCI	213007_at,213008_at,223785_at	9.51785666666667	9.56580333333333	9.51757	9.72301	9.32175	9.34409333333333
FANCL	218397_at	10.3946	10.4275	10.4578	10.8832	10.7571	10.7294
FANCM	1554277_s_at,231971_at,234733_s_at,242711_x_at	6.387525	6.2182175	6.2634475	6.063455	6.0063625	6.0823675
FANK1	232968_at	5.56103	5.67615	5.46696	5.6402	5.43542	5.50057
FAP	209955_s_at	4.7663	4.71971	4.81868	4.49084	4.63823	4.7082
FAR1	1558014_s_at,224865_at,224866_at	9.17841666666667	9.25279	9.18445333333333	9.83789333333333	9.62723333333333	9.59857666666667
FAR2	1557796_at,220615_s_at,239108_at	5.9933	5.94633333333333	6.01665666666667	4.10453333333333	4.20354666666667	4.21532333333333
FAR2P3///FAR2P2	226809_at	6.52258	6.60697	6.57746	4.72933	4.62205	4.50909
FARP1	201910_at,201911_s_at,227996_at,237767_at,239246_at	7.26754	7.193518	7.145178	6.97956	6.919404	6.919926
FARP2	1554337_at,1558855_at,204511_at,225652_at,242857_at	6.512852	6.678386	6.559622	6.517032	6.389326	6.50274
FARS2	204282_s_at,204283_at,215414_at	7.33020333333333	7.34454	7.26460666666667	7.36238	7.22258333333333	7.29397333333333
FARSA	202159_at,216602_s_at	9.549525	9.613985	9.32421	9.450055	9.533345	9.543245
FARSB	223035_s_at,223036_at,232063_x_at	7.18063	7.31684333333333	7.28391	7.41829	7.61166666666667	7.28641
FAS	204780_s_at,204781_s_at,215719_x_at,216252_x_at,233820_at	6.656574	6.66046	6.690798	5.949186	5.875138	5.899042
FAS-AS1	237522_at	4.47179	4.36316	4.53815	4.37319	4.32338	4.3939
FASLG	210865_at,211333_s_at	5.15616	5.066055	5.0198	4.91902	4.847615	4.933065
FASN	212218_s_at,217006_x_at	8.37137	8.377485	8.324275	7.15191	7.61184	7.71742
FASTK	202676_x_at,210975_x_at,214114_x_at	8.63686333333333	8.70966666666667	8.66108666666667	8.51286	9.16933666666667	8.95995333333333
FASTKD1	219002_at	10.6434	10.5538	10.6282	9.96907	9.69609	9.7728
FASTKD2	205976_at,216996_s_at,229135_at	7.33430666666667	7.39822	7.29727666666667	7.70898666666667	7.42875333333333	7.37338333333333
FASTKD3	219200_at	9.80022	9.7907	9.79443	8.78265	8.83863	8.92042
FASTKD5	219016_at	8.77056	8.81407	8.89734	9.23479	9.06241	9.02388
FAT1	201579_at	7.72477	7.80071	7.5448	10.4037	10.154	10.2202
FAT2	208153_s_at	4.98294	5.1168	5.06793	4.84122	5.02381	5.13054
FAT3	1558964_at,1560490_at,236029_at	4.31165	4.35771	4.34038666666667	4.19995	4.23723	4.27954
FAT4	219427_at	5.92785	5.80693	6.02228	6.36201	6.44986	6.61222
FATE1	231573_at	5.47974	5.3786	5.46623	5.36766	5.56982	5.42045
FAU	200019_s_at	12.8932	12.877	12.822	13.4233	13.3289	13.3473
FAXC	230447_at,232067_at	6.322895	6.29957	6.18517	4.64564	4.770585	4.818215
FAXDC2	220751_s_at,48030_i_at,48031_r_at	6.83949666666667	6.79097	6.78819333333333	5.87712666666667	6.09312666666667	5.87761
FBF1	1554468_s_at,1555288_s_at,1556131_s_at	6.54088333333333	6.50226333333333	6.56028333333333	6.67783333333333	6.84541666666667	6.93725
FBL	211623_s_at	12.3724	12.4149	12.3521	12.6753	12.539	12.5896
FBLIM1	1554795_a_at,1555480_a_at,1555483_x_at,225258_at	5.6962475	5.537045	5.4868375	6.679295	7.03296	6.94655
FBLL1	236318_x_at,244071_at	5.25822	5.46886	5.403485	5.383655	5.27632	5.32259
FBLN1	201787_at,202994_s_at,202995_s_at,207834_at,207835_at	5.190944	5.17516	5.20672	5.22759	5.339824	5.418038
FBLN2	203886_s_at	4.97733	4.86508	4.98487	4.5164	4.62818	4.71671
FBLN5	203088_at	5.11681	5.28336	5.07393	5.56418	5.36223	5.51857
FBLN7	229247_at	5.27888	4.88437	5.19248	5.25059	5.33139	5.20741
FBN1	202765_s_at,202766_s_at,235318_at	4.88296	4.96447	4.88128333333333	7.25326666666667	7.02434333333333	7.16045666666667
FBN2	1554737_at,203184_at,215717_s_at	4.27317333333333	4.35898	4.23697333333333	4.28740333333333	4.38791333333333	4.34473333333333
FBN3	240117_at	5.91236	5.88033	5.78801	5.75107	5.8075	5.59339
FBP1	209696_at	11.9377	12.0338	11.9219	5.18455	5.28333	5.02428
FBP2	206844_at	5.26495	5.34381	5.38557	5.19241	5.45297	5.41549
FBRS	218255_s_at,238771_at,242217_s_at	7.26491333333333	7.32900333333333	7.33642666666667	6.593	6.87496666666667	6.73098
FBRSL1	1557539_at,225703_at,225704_at,228522_at,239676_x_at,242415_at	6.71760166666667	6.78925333333333	6.81658333333333	6.44806166666667	6.56369333333333	6.59673666666667
FBXL12	220127_s_at,237256_at	6.65076	6.551335	6.717035	6.78457	6.949505	6.820355
FBXL13	1553798_a_at,1556770_a_at	4.18549	4.257845	4.266275	5.82765	5.747155	5.782125
FBXL14	1553682_at,1553683_s_at,213145_at	6.78429666666667	6.71886333333333	6.73028333333333	6.44194	6.74086666666667	6.71894
FBXL15	218938_at	7.17483	7.26885	7.03022	7.35088	7.18933	7.33488
FBXL16	227641_at,232409_x_at	7.318	7.38809	7.38353	5.00198	5.08803	5.154675
FBXL17	227203_at,233087_at,238174_at,242034_at,244360_at	5.695662	5.762976	5.61781	5.54081	5.389888	5.370136
FBXL18	1553359_at,1553361_x_at,215068_s_at,216395_at,220896_at,227500_at	6.76633	6.75891	6.80833	6.365875	6.53529333333333	6.5216
FBXL19	228277_at	6.90612	7.10498	6.96189	6.40771	6.58058	6.54186
FBXL19-AS1	1553586_at	5.86697	5.81245	5.82508	5.62293	5.79779	6.03876
FBXL2	214436_at	6.43657	6.34253	6.48465	8.05481	8.01829	8.03126
FBXL20	226842_at,232412_at,235089_at,239223_s_at,239224_at	5.77791	5.814644	5.806862	6.556648	6.444058	6.215518
FBXL21	1553500_at,1555412_at,1555413_s_at	4.09590666666667	4.17651666666667	4.11804333333333	4.10557	4.10952	4.12449
FBXL22	241350_at	5.83613	5.71942	5.50364	5.00814	4.84782	5.17875
FBXL3	225132_at,235608_at	8.360425	8.225625	8.2897	7.80106	7.890115	7.75333
FBXL4	209943_at,235450_at,236994_at	8.12777666666667	8.00783333333333	8.07648	8.02166	7.76860333333333	7.75800666666667
FBXL5	209004_s_at,209005_at	8.607705	8.563495	8.542095	9.850205	9.74975	9.74511
FBXL6	219189_at,239416_at	6.86387	6.75233	6.76638	6.554655	6.632135	6.857645
FBXL7	213249_at	5.32947	5.16771	5.12097	4.94138	5.01332	4.8573
FBXL8	220080_at	4.9752	5.12622	4.63168	4.43554	4.52235	4.60878
FBXO10	1558062_at,227222_at,236100_at,237036_at	5.0262325	5.0538875	5.070965	5.127905	5.2078875	5.17139
FBXO11	203255_at,219208_at,222119_s_at	8.66909	8.65441333333333	8.88221333333333	8.77235	8.59519333333333	8.62715
FBXO15	231472_at	5.67545	5.53811	5.45655	4.5072	4.71723	4.96072
FBXO16	228427_at	7.26995	7.31475	7.36754	5.33814	5.19303	5.14101
FBXO16///ZNF395	221123_x_at,223216_x_at,232693_s_at	8.6868	8.82293333333333	8.67480666666667	8.73983666666667	9.06185666666667	9.06919666666667
FBXO17	220233_at	7.60455	7.45357	7.40452	8.59652	8.43241	8.72183
FBXO18	1559561_at,224683_at	7.384575	7.48223	7.51823	7.258735	6.9049	6.968535
FBXO2	219305_x_at,228036_s_at	5.06088	4.977985	5.057725	4.868555	4.93103	4.85659
FBXO21	212229_s_at,212231_at,214891_at	9.29433666666667	9.25967	9.29348	8.86951333333333	8.70507333333333	8.8253
FBXO22	1559214_at,219638_at,225734_at,225736_at,225737_s_at	8.27614	8.222118	8.353202	8.021804	7.82434	7.822858
FBXO24	221157_s_at,223941_at	5.12282	5.090365	5.2245	5.015045	4.859705	4.776065
FBXO25	225591_at	9.16822	9.21971	9.12861	8.74424	8.52511	8.51035
FBXO27	235169_at	7.50286	7.826	7.71575	7.35801	8.36586	7.92046
FBXO28	1555970_at,1555971_s_at,1555972_s_at,202271_at,202272_s_at	8.649818	8.576408	8.606834	8.520458	8.54037	8.525718
FBXO3	218432_at,229955_at,232815_at,232851_at,238686_at,242791_at	6.92002166666667	6.884445	6.84387833333333	6.87347333333333	6.80903666666667	6.80929666666667
FBXO30	226541_at,242007_at	7.235965	7.143235	7.26877	7.87358	7.731145	7.758995
FBXO31	222352_at,224162_s_at	8.048495	8.07826	7.99954	7.77525	7.592265	7.69383
FBXO32	225328_at,225345_s_at,225801_at,225803_at,232729_at,241762_at,241763_s_at	4.98464857142857	5.02770571428571	5.00750571428571	6.53288714285714	6.65054428571429	6.59553142857143
FBXO33	226970_at,227521_at	8.51312	8.623985	8.626425	8.986335	8.706265	8.638365
FBXO34	218539_at	10.04	10.0085	9.98825	11.0003	10.7913	10.8304
FBXO36	1555195_at,236525_at	4.846065	4.774875	4.766705	4.530695	4.3438	4.438225
FBXO38	219608_s_at,221257_x_at,224369_s_at	7.41340666666667	7.38691333333333	7.27173333333333	8.03756666666667	7.99949666666667	8.00412
FBXO39	1552830_at	4.88813	4.97286	4.94162	4.94289	5.0453	4.96128
FBXO4	220550_at,223493_at,233366_at	6.08051333333333	6.25482	6.27218333333333	6.14200666666667	5.70492	5.67422
FBXO40	220164_s_at,222954_at	4.804065	4.78338	4.84729	4.435905	4.437795	4.568855
FBXO42	1559566_at,221812_at,221813_at,47773_at	6.9613775	6.95676	6.89848	6.76558	6.74211	6.73274
FBXO43	236852_at	5.64222	5.32231	5.59388	7.72971	7.40954	7.58519
FBXO44	222861_x_at,223517_at	5.91043	5.831965	5.85975	5.682195	5.653225	5.689985
FBXO45	225099_at,225100_at,242294_at	9.08355333333333	9.24216333333333	9.31916333333333	8.18731333333333	8.06302	8.05480333333333
FBXO46	205310_at	8.78482	8.6322	8.73475	8.29529	8.14571	8.24876
FBXO5	218875_s_at,234863_x_at	9.830705	9.78153	9.78748	10.1713	10.1788	10.20545
FBXO6	231769_at	6.8552	6.91125	6.61275	3.84777	3.97744	3.98087
FBXO7	1554423_a_at,201178_at,243649_at	8.80730666666667	8.79334333333333	8.75338	8.89556	8.73884	8.78298333333333
FBXO8	1554806_a_at,223240_at	8.041425	8.051405	7.94948	9.48684	9.13501	9.19102
FBXO9	1559094_at,1559096_x_at,1566507_a_at,1566509_s_at,1566511_at,210638_s_at,212987_at,212991_at,238472_at	6.89992888888889	6.92198111111111	6.91294444444444	7.73218555555556	7.61096777777778	7.56174333333333
FBXW11	209455_at,209456_s_at	8.53534	8.684785	8.44903	8.744875	8.4871	8.53508
FBXW12	1564138_at,215600_x_at	6.18646	6.14905	6.23025	6.2897	6.30175	6.227505
FBXW2	1560752_at,209630_s_at,218941_at,235195_at,241736_at	7.21982	7.241662	7.162434	6.979814	6.756406	6.771382
FBXW4	221519_at	9.13826	9.13348	9.17469	9.14799	9.08916	9.12478
FBXW4P1	214623_at	5.46748	5.44139	5.39465	4.95833	5.08815	5.05122
FBXW5	223050_s_at	9.50838	9.65176	9.41972	8.55216	8.98007	8.93085
FBXW7	218751_s_at,222729_at,229419_at,239494_at	7.267115	7.3847575	7.3095375	7.18108	6.9240275	6.97427
FBXW8	231883_at	6.19353	6.55139	6.18401	6.79836	6.47736	6.43506
FBXW9	223419_at	7.36815	7.52677	7.30883	7.29206	6.8811	7.08394
FCAMR	231496_at	4.17812	4.16547	4.27981	4.06971	4.13963	4.19459
FCAR	207674_at,211305_x_at,211306_s_at,211307_s_at,211816_x_at	4.53748	4.493932	4.461984	4.522688	4.45576	4.5389
FCER1A	1562537_at,211734_s_at	4.92634	4.828205	4.860345	4.69748	4.89228	4.858875
FCER1G	1554899_s_at,204232_at	4.53103	4.411845	4.459645	4.619695	4.71309	4.63267
FCER2	206759_at,206760_s_at	4.9552	4.90186	4.94443	4.791395	4.750065	4.686575
FCF1	215567_at,219927_at,240928_at	5.75917666666667	5.84525333333333	5.81659666666667	5.90000666666667	6.30450666666667	6.06101666666667
FCGBP	203240_at	5.56919	5.59616	5.16359	5.3813	5.14575	5.16848
FCGR1A	216951_at	3.67507	3.66651	3.57567	3.79405	3.74039	3.71161
FCGR1B	214511_x_at	4.45278	4.3985	4.45794	4.41064	4.40088	4.54033
FCGR1CP///FCGR1B///FCGR1A	216950_s_at	4.73342	4.55856	4.6269	4.34246	4.66412	4.58792
FCGR2A	1565673_at,203561_at	4.066035	4.03529	4.217735	4.15552	4.053035	4.04407
FCGR2B	210889_s_at	5.11973	4.87387	4.81613	4.80492	4.70123	4.69882
FCGR2C	210992_x_at,211395_x_at,211396_at	5.53474333333333	5.48556	5.61244666666667	5.50460666666667	5.62670666666667	5.61549333333333
FCGR2C///FCGR2A	1565674_at	5.43106	5.09142	5.18552	5.23032	5.29245	5.06746
FCGR3B	204007_at	4.64527	4.52503	4.92405	4.64269	4.61998	4.50619
FCGR3B///FCGR3A	204006_s_at	3.69502	3.71324	3.78671	3.63481	3.94839	3.68102
FCGRT	218831_s_at	5.8937	5.74044	5.80522	5.43488	5.65617	5.47284
FCHO1	213669_at	6.29944	6.40939	6.28944	6.93828	6.97019	7.1042
FCHO2	1555153_s_at,228220_at	6.522485	6.58255	6.55894	7.547795	7.64364	7.602415
FCHSD1	226698_at,226699_at	6.33082	6.451215	6.26127	6.477505	6.47762	6.594795
FCHSD2	1554360_at,203620_s_at	6.543565	6.582435	6.57341	7.190875	6.973435	6.99256
FCMR	221601_s_at,221602_s_at	6.741565	6.729305	6.62893	7.849715	7.912205	8.030165
FCN1	1560034_a_at,205237_at	4.676585	4.475515	4.67749	4.45632	4.41789	4.557915
FCN2	1559577_at,207804_s_at,208439_s_at	4.75780666666667	4.65589333333333	4.65703	4.68158666666667	4.57179333333333	4.66561666666667
FCN3	205866_at	5.74473	5.45357	5.75156	5.47696	5.72986	5.5085
FCRL1	235982_at,243968_x_at	4.825975	4.77066	4.86019	4.58665	4.639405	4.66925
FCRL2	1563674_at,221239_s_at,224192_at,224193_s_at,224194_at	5.02813	4.936464	4.986522	4.766692	4.910796	4.842
FCRL3	1553196_a_at,231093_at	4.880765	4.729355	4.72226	4.676855	4.817435	4.840275
FCRL4	224401_s_at,224402_s_at,224403_at	4.23913333333333	4.10184666666667	4.07853	4.07956666666667	4.13691333333333	4.15083333333333
FCRL5	1555799_at,224404_s_at,224405_at,224406_s_at,231647_s_at	4.412796	4.382752	4.497602	4.196788	4.33536	4.423058
FCRLA	235372_at,235400_at,235401_s_at	4.39696666666667	4.40148333333333	4.53440333333333	4.32706333333333	4.46922	4.29087333333333
FCRLB	238452_at	6.57816	6.45477	6.25547	6.55087	6.61291	6.58067
FDCSP	229152_at	4.83641	4.76142	4.74475	4.76497	4.99318	4.61415
FDFT1	208647_at,210950_s_at,241954_at	10.4104066666667	10.4736133333333	10.41258	8.68580333333333	8.69748666666667	8.77433
FDPS	201275_at	11.5059	11.5088	11.5272	11.6747	11.6472	11.6751
FDPSP2	231366_at	4.86992	4.83334	5.04593	4.94677	5.08399	5.17392
FDX1	203646_at,203647_s_at,239161_at	8.37958666666667	8.31796666666667	8.30844666666667	7.90995333333333	7.89925333333333	8.03672
FDX1L	226451_at	8.76125	8.82673	8.65634	8.58857	8.71918	8.64219
FDXACB1	229989_at	6.39355	6.37557	6.07698	6.42331	5.81104	6.1564
FDXR	207813_s_at	8.28836	8.30728	8.22197	7.26082	7.35581	7.44761
FECH	203115_at,203116_s_at,229696_at	8.11824333333333	8.11778	8.09797666666667	7.64824	7.50178333333333	7.54284
FEM1A	223175_s_at,228435_at,230853_at	7.52804666666667	7.58801333333333	7.54823	7.58505666666667	7.76666333333333	7.84696
FEM1B	212367_at,212373_at,212374_at	9.07825	9.09048666666667	9.00048333333333	8.61688333333333	8.47174333333333	8.43645666666667
FEM1C	213341_at	8.49687	8.59376	8.55661	8.71467	8.19137	8.38717
FEN1	204767_s_at,204768_s_at	10.26944	10.30006	10.260695	11.08525	11.04275	10.98875
FENDRR	242332_at,243059_at	5.26542	5.17575	5.21852	5.10776	5.096835	5.207185
FER	206412_at,227579_at,232064_at	6.75619666666667	6.87612333333333	6.76459333333333	7.78819333333333	7.77045666666667	7.63557666666667
FER1L4	220388_at,222245_s_at	5.83526	5.97285	5.860455	5.189395	5.09049	5.068335
FER1L5	233353_at	4.45626	4.30023	4.57599	4.64712	4.65096	4.79595
FER1L6-AS1	1553443_at	5.07384	4.97346	5.05458	5.07973	5.07721	5.15871
FERD3L	1553517_at	5.27414	5.16701	5.43826	5.25495	5.22005	5.26844
FERMT1	218796_at,229545_at,232479_at,60474_at	5.90523	5.6978875	5.9143125	8.18393	8.3696075	8.296515
FERMT2	209209_s_at,209210_s_at,214212_x_at	8.34787333333333	8.49571333333333	8.41189333333333	10.4510633333333	10.4965866666667	10.3416366666667
FERMT3	223303_at	5.41274	5.64266	5.79055	7.59889	7.46622	7.69725
FES	205418_at	4.61267	4.57908	4.68211	4.65883	4.57111	4.73771
FETUB	210520_at,210521_s_at,214417_s_at	4.25591333333333	4.26627666666667	4.26217333333333	4.12061	4.04977333333333	4.10090666666667
FEV	207260_at	5.75859	5.76086	5.71537	5.38887	5.6502	5.79283
FEZ1	203562_at,205973_at	6.71034	6.838395	6.99853	5.001745	5.226025	5.12469
FEZ2	202305_s_at,210704_at,215000_s_at	8.51095	8.51464666666667	8.55891333333333	8.88529666666667	8.99595666666667	8.94927666666667
FEZF2	221086_s_at,233897_at,233972_s_at	4.40467333333333	4.3843	4.49042666666667	4.31792333333333	4.28424666666667	4.46872333333333
FFAR1	1561507_at,231761_at	4.40331	4.396435	4.321405	4.52013	4.55425	4.316995
FFAR2	221345_at	5.61234	5.54104	5.35888	4.52914	4.63976	4.62765
FFAR4	240856_at	4.39331	4.30905	4.54899	4.36381	4.25699	4.24627
FGA	205649_s_at,205650_s_at,231671_at	5.12056666666667	4.9961	5.08257666666667	4.98002666666667	5.16026333333333	4.97336666666667
FGB	204988_at,216238_s_at	4.763055	4.68458	4.631095	4.689785	4.66792	4.64645
FGD1	204819_at	6.20945	6.27663	6.12328	7.43282	7.59947	7.69282
FGD2	1553906_s_at,1559091_s_at,1565751_at,1565752_at,1565754_x_at,215602_at,242632_at	5.57465428571429	5.59490714285714	5.65238142857143	5.47307571428571	5.56380857142857	5.52014857142857
FGD3	1555407_s_at,227811_at	6.828625	6.90197	6.73504	4.85209	4.74569	4.922935
FGD4	227948_at,230559_x_at,242445_at	7.28712	7.21007333333333	7.28269333333333	5.62413666666667	5.67608	5.50924
FGD5	226984_at,226985_at	5.098225	5.179985	5.2329	4.99679	5.168775	5.21935
FGD5-AS1	1561546_at,224644_at	8.838025	8.85339	8.83501	8.61456	8.763735	8.73796
FGD6	1555136_at,1555137_a_at,219901_at,226799_at,243142_at	4.792942	4.900166	4.719044	6.660398	6.565476	6.356982
FGF1	1552721_a_at,205117_at,208240_s_at	4.75247333333333	4.77288333333333	4.63642666666667	6.37947	6.17499	6.18805333333333
FGF10	231762_at	4.42554	4.25645	4.45158	4.37393	4.39992	4.05384
FGF10-AS1	1562691_at	4.60537	4.63401	4.84102	4.65768	4.56565	4.78796
FGF11	227271_at,231803_at	6.36041	6.34701	6.242275	5.700665	5.987025	5.77747
FGF12	207501_s_at,214589_at,238521_at	7.20320333333333	7.30151666666667	7.19743666666667	4.34330666666667	4.43199	4.41021333333333
FGF13	205110_s_at	5.11591	5.37499	5.5738	11.6878	11.6863	11.6641
FGF13-AS1	1560537_at	4.66205	4.61906	4.7676	4.19585	4.63075	4.65536
FGF14	221310_at,230231_at,230288_at,231523_at,233185_at	4.46205	4.314094	4.543314	4.293516	4.478564	4.452104
FGF14-AS2	230351_at,243225_at	4.345395	4.2918	4.303455	5.779275	5.67556	5.70976
FGF14-IT1	237392_at	4.45411	4.29495	4.43529	4.26413	4.39417	4.45476
FGF16	221374_at	4.56275	4.72858	4.67124	4.55564	4.55382	4.69321
FGF17	221376_at	5.77658	5.64964	5.82169	5.60883	5.50896	5.75905
FGF18	206986_at,206987_x_at,211029_x_at,211485_s_at,214284_s_at,231382_at	4.90985666666667	4.89161833333333	4.98065666666667	4.839545	4.77765	4.78273166666667
FGF19	223761_at	5.26722	5.15463	5.24338	4.92126	5.28982	5.27111
FGF2	204421_s_at,204422_s_at	5.097895	5.000775	4.952735	5.020975	4.82485	4.77837
FGF20	220394_at	3.86299	3.96614	4.04538	4.0277	3.7965	3.80376
FGF21	221433_at	5.23148	5.28234	5.36841	5.19174	5.1184	5.15317
